"Date","Open","High","Low","Close"
"14 Sep 2020","10979.75","10998.15","10720.35","10743.75"
"11 Sep 2020","10881.1","10939.35","10793.35","10885.40"
"10 Sep 2020","10831.55","10938.4","10754.05","10858.10"
"09 Sep 2020","10843.4","10871.4","10676.95","10741.80"
"08 Sep 2020","11006.65","11064.05","10901.2","10940.20"
"07 Sep 2020","11032.3","11043.15","10920.65","10994.95"
"04 Sep 2020","11046.8","11143.4","10960.85","11008.80"
"03 Sep 2020","11340.2","11365.25","11216.4","11233.00"
"02 Sep 2020","11288.15","11338.7","11195.5","11307.55"
"01 Sep 2020","11268.05","11401.75","11158.15","11298.80"
"31 Aug 2020","11724.45","11811.7","11075.65","11190.90"
"28 Aug 2020","11433.25","11628.35","11417.6","11587.90"
"27 Aug 2020","11372.85","11443.6","11355.8","11391.10"
"26 Aug 2020","11303.6","11332.1","11241.8","11308.25"
"25 Aug 2020","11222.95","11287.65","11155.75","11257.85"
"24 Aug 2020","11052.3","11205","11044.2","11159.85"
"21 Aug 2020","11009.7","11046.2","10983.6","10998.15"
"20 Aug 2020","10914.05","10952.5","10867.6","10901.90"
"19 Aug 2020","11051.35","11098.95","11008","11029.00"
"18 Aug 2020","10806.45","11000.85","10783.8","10984.40"
"17 Aug 2020","10880.8","10880.8","10707","10792.70"
"14 Aug 2020","11066.75","11067.6","10696.75","10776.50"
"13 Aug 2020","11055.9","11079.1","10969.8","11009.75"
"12 Aug 2020","10984.55","11031.75","10902.65","11000.75"
"11 Aug 2020","11008.65","11089.85","10992.8","11010.35"
"10 Aug 2020","10944.45","11019.75","10907.7","10942.75"
