"Date","Open","High","Low","Close"
"29 Jan 2021","1590.95","1602.85","1550.3","1557.60"
"28 Jan 2021","1579.45","1596.3","1568.75","1583.00"
"27 Jan 2021","1606.05","1608.55","1584.15","1592.80"
"25 Jan 2021","1642.55","1647.75","1600.8","1607.75"
"22 Jan 2021","1663.5","1667.9","1625.4","1631.05"
"21 Jan 2021","1707.3","1712.9","1659.75","1663.65"
"20 Jan 2021","1712.95","1717.45","1694.95","1701.45"
"19 Jan 2021","1688.9","1710.85","1688.15","1708.00"
"18 Jan 2021","1731.4","1735.25","1668.5","1677.35"
"15 Jan 2021","1772.1","1781.6","1723.75","1733.20"
"14 Jan 2021","1782.25","1787.3","1763.2","1772.75"
"13 Jan 2021","1765.6","1791.5","1746.6","1767.40"
"12 Jan 2021","1734.15","1760.6","1727.45","1754.60"
"11 Jan 2021","1735.45","1741.3","1712.85","1738.20"
"08 Jan 2021","1701.8","1726.65","1698.85","1725.10"
"07 Jan 2021","1695.6","1703.65","1684.65","1687.75"
"06 Jan 2021","1673.25","1690.85","1665.1","1679.45"
"05 Jan 2021","1667.75","1667.75","1645.1","1654.40"
"04 Jan 2021","1654.05","1672.8","1646.8","1670.85"
"01 Jan 2021","1633.85","1642.65","1630.75","1639.05"
"31 Dec 2020","1627.95","1638.75","1624.3","1628.65"
"30 Dec 2020","1629.45","1631.05","1613.55","1627.50"
"29 Dec 2020","1647.05","1653.2","1617.7","1621.20"
"28 Dec 2020","1644.35","1652.45","1634.9","1640.00"
"24 Dec 2020","1623.25","1646.4","1621","1627.35"
"23 Dec 2020","1608.35","1612.7","1589.4","1608.80"
"22 Dec 2020","1573.35","1611.4","1551.15","1602.85"
"21 Dec 2020","1684.25","1684.25","1557.05","1577.85"
"18 Dec 2020","1705.5","1710.7","1673.75","1687.85"
"17 Dec 2020","1723.4","1724.3","1698.65","1703.85"
"16 Dec 2020","1716.9","1727.2","1708","1717.55"
"15 Dec 2020","1708.4","1709.75","1675.5","1698.20"
"14 Dec 2020","1674.6","1709.95","1671.25","1703.70"
"11 Dec 2020","1612.5","1686.4","1612.25","1653.45"
"10 Dec 2020","1610.6","1615.25","1583","1603.65"
"09 Dec 2020","1617.05","1631.55","1606","1609.50"
"08 Dec 2020","1634.45","1637.35","1595.65","1601.85"
"07 Dec 2020","1608.05","1632.85","1607.3","1622.40"
